,,\I-0300A.UNIT1@NET1\,\I-5005A.UNIT1@NET1\,\FI-405/415.UNIT1@NET1\
Date,,VALUE(\I-0300A.UNIT1@NET1\),VALUE(\I-5005A.UNIT1@NET1\),VALUE(\FI-405/415.UNIT1@NET1\)
12/10/2024,2024-12-10T15:00:00,187.125,98.47563934,83.25094604
12/10/2024,2024-12-10T16:00:00,187.125,93.11653137,80.6891861
12/10/2024,2024-12-10T17:00:00,187.125,94.48854828,80.17043304
12/10/2024,2024-12-10T18:00:00,187.125,92.47633362,78.52734375
12/10/2024,2024-12-10T19:00:00,187.125,90.32157898,77.4573288
12/10/2024,2024-12-10T20:00:00,187.125,89.02307892,74.421875
12/10/2024,2024-12-10T21:00:00,186.9403381,86.01152802,73.48213959
12/10/2024,2024-12-10T22:00:00,186.7890625,85.25387573,72.95923615
12/10/2024,2024-12-10T23:00:00,187.125,87.9759903,72.96362305
12/11/2024,2024-12-11T00:00:00,182.6496582,-0.034332301,72
12/11/2024,2024-12-11T01:00:00,,,
12/11/2024,2024-12-11T02:00:00,187.125,111.3789978,65.64705658
12/11/2024,2024-12-11T03:00:00,187.125,106.4772797,86.69223785
12/11/2024,2024-12-11T04:00:00,187.125,103.4668808,88.6683197
12/11/2024,2024-12-11T05:00:00,187.125,97.87220001,86.57514191
12/11/2024,2024-12-11T06:00:00,184.6543427,83.91352844,80.625
12/11/2024,2024-12-11T07:00:00,182.6655121,66.36051178,62.52326965
12/11/2024,2024-12-11T08:00:00,182.7614288,73.02433014,57.375
12/11/2024,2024-12-11T09:00:00,182.7794342,77.04032898,58.79582596
12/11/2024,2024-12-11T10:00:00,182.7739258,74.31410217,59.72806549
12/11/2024,2024-12-11T11:00:00,182.84552,80.70787811,62.20658493
12/11/2024,2024-12-11T12:00:00,182.829895,79.23920441,64.01254272
12/11/2024,2024-12-11T13:00:00,182.8812561,86.05957794,68.04032135
12/11/2024,2024-12-11T14:00:00,182.8393555,79.50569916,66.87478638
12/11/2024,2024-12-11T15:00:00,182.8643341,84.66719818,71.91633606
12/11/2024,2024-12-11T16:00:00,182.7992249,78.2322464,65.77629089
12/11/2024,2024-12-11T17:00:00,182.8237305,81.5376358,67.72075653
12/11/2024,2024-12-11T18:00:00,182.8834076,86.03522491,66.55034637
12/11/2024,2024-12-11T19:00:00,182.8105164,77.17861176,66.69632721
12/11/2024,2024-12-11T20:00:00,182.8154449,80.8635025,66.1162262
12/11/2024,2024-12-11T21:00:00,182.8240051,80.98829651,63.99611664
12/11/2024,2024-12-11T22:00:00,182.8285522,81.45874786,63.40468979
12/11/2024,2024-12-11T23:00:00,182.8407898,82.24766541,66.59953308
12/12/2024,2024-12-12T00:00:00,182.891983,87.47129822,64.47590637
12/12/2024,2024-12-12T01:00:00,182.7821045,74.75904083,64.5446701
12/12/2024,2024-12-12T02:00:00,182.817627,79.73394012,61.07642365
12/12/2024,2024-12-12T03:00:00,182.8153839,79.36598206,61.5469017
12/12/2024,2024-12-12T04:00:00,182.7163391,69.96276855,61.23026276
12/12/2024,2024-12-12T05:00:00,182.7282257,69.79763794,59.43589783
12/12/2024,2024-12-12T06:00:00,182.6894684,68.85263824,54.15098953
12/12/2024,2024-12-12T07:00:00,182.6640625,67.06640625,52.74634171
12/12/2024,2024-12-12T08:00:00,182.7607269,73.29370117,55.125
12/12/2024,2024-12-12T09:00:00,182.7699127,73.00502777,57.34552383
12/12/2024,2024-12-12T10:00:00,182.6775055,67.7668457,56.13607025
12/12/2024,2024-12-12T11:00:00,182.8042297,77.08687592,61.08823395
12/12/2024,2024-12-12T12:00:00,182.8107452,79.29834747,62.8117485
12/12/2024,2024-12-12T13:00:00,182.806839,77.89305115,66.04918671
12/12/2024,2024-12-12T14:00:00,182.8703918,81.99382782,64.65792084
12/12/2024,2024-12-12T15:00:00,182.7946167,76.2405014,65.7890625
12/12/2024,2024-12-12T16:00:00,182.830368,79.95298004,72.96726227
12/12/2024,2024-12-12T17:00:00,182.8294373,79.92585754,65.91325378
12/12/2024,2024-12-12T18:00:00,182.7630005,75.71766663,64.80323029
12/12/2024,2024-12-12T19:00:00,182.8234406,78.7258606,64.75
12/12/2024,2024-12-12T20:00:00,182.782959,73.56198883,60.28160858
12/12/2024,2024-12-12T21:00:00,182.7948151,77.12902832,62.83003616
12/12/2024,2024-12-12T22:00:00,182.823288,77.64610291,63.43352127
12/12/2024,2024-12-12T23:00:00,182.8101349,79.86516571,62.11810303
12/13/2024,2024-12-13T00:00:00,182.7470551,73.29714966,62.81626511
12/13/2024,2024-12-13T01:00:00,182.7992096,77.03057098,62.31296921
12/13/2024,2024-12-13T02:00:00,182.7845001,76.21440125,61.87824631
12/13/2024,2024-12-13T03:00:00,182.687851,67.50582886,59.07683945
12/13/2024,2024-12-13T04:00:00,182.6920013,67.57394409,58.15435791
12/13/2024,2024-12-13T05:00:00,182.9230957,67.32267761,52.30172348
12/13/2024,2024-12-13T06:00:00,182.8741913,65.00354004,52.875
12/13/2024,2024-12-13T07:00:00,182.7281494,57.84119415,48.05779648
12/13/2024,2024-12-13T08:00:00,182.99086,70.36074066,50.33218765
12/13/2024,2024-12-13T09:00:00,182.9867859,70.32420349,53.89543915
12/13/2024,2024-12-13T10:00:00,183.0098572,70.48461151,56.89219666
12/13/2024,2024-12-13T11:00:00,183.022522,71.68080902,56.82413864
12/13/2024,2024-12-13T12:00:00,183.0883179,73.49668121,54.9679451
12/13/2024,2024-12-13T13:00:00,183.0429688,71.60692596,58.71465683
12/13/2024,2024-12-13T14:00:00,183.1369476,76.59394073,59.03900909
12/13/2024,2024-12-13T15:00:00,183.1629181,75.23088074,61.34681702
12/13/2024,2024-12-13T16:00:00,183.1837769,76.51942444,64.42715454
12/13/2024,2024-12-13T17:00:00,183.2572174,80.17115784,62.76329803
12/13/2024,2024-12-13T18:00:00,183.0330505,72.13632202,62.92921829
12/13/2024,2024-12-13T19:00:00,183.1283264,76.09960938,61.23752213
12/13/2024,2024-12-13T20:00:00,183.2519684,79.74067688,61.86782074
12/13/2024,2024-12-13T21:00:00,183.1260071,74.62368774,64.75
12/13/2024,2024-12-13T22:00:00,183.3063049,80.94009399,64.86145782
12/13/2024,2024-12-13T23:00:00,183.0502472,73.52467346,61.13448334
12/14/2024,2024-12-14T00:00:00,183.109436,75.89463043,60.07758713
12/14/2024,2024-12-14T01:00:00,183.2484589,79.44335938,62.55842209
12/14/2024,2024-12-14T02:00:00,183.0082092,71.33226776,59.40233612
12/14/2024,2024-12-14T03:00:00,182.9712677,69.51895905,60.6713829
12/14/2024,2024-12-14T04:00:00,182.927002,67.34451294,54.26616287
12/14/2024,2024-12-14T05:00:00,182.8983459,65.89391327,54.01681137
12/14/2024,2024-12-14T06:00:00,182.8088531,62.24237442,53.03283691
12/14/2024,2024-12-14T07:00:00,182.8722992,64.20465088,48.44771957
12/14/2024,2024-12-14T08:00:00,182.677002,55.61273956,44.25881195
12/14/2024,2024-12-14T09:00:00,182.7816772,59.40876389,45.03678894
12/14/2024,2024-12-14T10:00:00,182.9034729,66.47307587,47.88620758
12/14/2024,2024-12-14T11:00:00,182.7618408,59.26801682,47.6313324
12/14/2024,2024-12-14T12:00:00,182.8642731,65.13619995,50.44728851
12/14/2024,2024-12-14T13:00:00,182.8500061,63.99952698,48.06617737
12/14/2024,2024-12-14T14:00:00,182.9750061,68.71083832,53.98278809
12/14/2024,2024-12-14T15:00:00,182.6583405,100.1583481,62.63775635
12/14/2024,2024-12-14T16:00:00,182.9096985,88.10900116,72.69836426
12/14/2024,2024-12-14T17:00:00,182.9798737,94.65689087,77.11842346
12/14/2024,2024-12-14T18:00:00,183.1294861,110.9675217,85.93680573
12/14/2024,2024-12-14T19:00:00,187.125,103.4427338,89
12/14/2024,2024-12-14T20:00:00,187.125,105.3280029,89.30766296
12/14/2024,2024-12-14T21:00:00,187.125,108.1913452,91
12/14/2024,2024-12-14T22:00:00,187.125,106.9408264,90.24137878
12/14/2024,2024-12-14T23:00:00,187.125,102.7736282,89.27941132
12/15/2024,2024-12-15T00:00:00,187.125,104.539505,78.64751434
12/15/2024,2024-12-15T01:00:00,187.125,105.1095276,86.98750305
12/15/2024,2024-12-15T02:00:00,187.125,105.7485733,89.21353912
12/15/2024,2024-12-15T03:00:00,187.125,106.3799973,89.73278809
12/15/2024,2024-12-15T04:00:00,187.125,106.9057236,85.21154022
12/15/2024,2024-12-15T05:00:00,187.125,104.8733444,84.7228241
12/15/2024,2024-12-15T06:00:00,187.125,101.8303833,83.2301712
12/15/2024,2024-12-15T07:00:00,187.125,99.35394287,81.03225708
12/15/2024,2024-12-15T08:00:00,187.125,97.37033081,79.85344696
12/15/2024,2024-12-15T09:00:00,187.125,96.12619781,78.33060455
12/15/2024,2024-12-15T10:00:00,187.125,93.0405426,75.81034851
12/15/2024,2024-12-15T11:00:00,187.125,90.08574677,73.03915405
12/15/2024,2024-12-15T12:00:00,187.125,98.5522995,75.74131012
12/15/2024,2024-12-15T13:00:00,187.125,94.7046051,76.75
12/15/2024,2024-12-15T14:00:00,187.1245575,97.51319885,78.28657532
12/15/2024,2024-12-15T15:00:00,186.596405,95.97368622,78.75
12/15/2024,2024-12-15T16:00:00,185.6979523,92.99304962,77.25
12/15/2024,2024-12-15T17:00:00,185.4260101,93.09674072,76.2203064
12/15/2024,2024-12-15T18:00:00,184.5866852,90.57279205,74.04525757
12/15/2024,2024-12-15T19:00:00,184.5225525,90.02448273,72.30593872
12/15/2024,2024-12-15T20:00:00,185.4728546,92.19369507,75.87371063
12/15/2024,2024-12-15T21:00:00,186.7719421,96.29616547,77.30782318
12/15/2024,2024-12-15T22:00:00,187.125,99.97580719,81
12/15/2024,2024-12-15T23:00:00,187.125,108.9780045,86.40732574
12/16/2024,2024-12-16T00:00:00,187.125,119.6718216,94.62974548
12/16/2024,2024-12-16T01:00:00,187.125,101.3638687,90.05566406
12/16/2024,2024-12-16T02:00:00,187.125,105.4905624,85.97676086
12/16/2024,2024-12-16T03:00:00,187.125,101.8168488,86.76248169
12/16/2024,2024-12-16T04:00:00,187.125,101.8466263,85.4264679
12/16/2024,2024-12-16T05:00:00,187.125,103.4222488,84.32967377
12/16/2024,2024-12-16T06:00:00,187.125,101.1478119,85.14716339
12/16/2024,2024-12-16T07:00:00,187.125,101.8779907,85.04051971
12/16/2024,2024-12-16T08:00:00,187.125,99.10884857,87.47722626
12/16/2024,2024-12-16T09:00:00,187.125,98.63285065,83.06711578
12/16/2024,2024-12-16T10:00:00,187.125,99.33800507,96.72340393
12/16/2024,2024-12-16T11:00:00,187.125,99.56252289,78
12/16/2024,2024-12-16T12:00:00,187.125,99.88243103,81.80706787
12/16/2024,2024-12-16T13:00:00,187.125,98.77616882,83.90447235
12/16/2024,2024-12-16T14:00:00,187.125,98.21517944,84.15431213
12/16/2024,2024-12-16T15:00:00,187.125,97.88567352,83.00919342
12/16/2024,2024-12-16T16:00:00,187.125,97.55818939,82
12/16/2024,2024-12-16T17:00:00,187.125,103.7625656,88.07615662
12/16/2024,2024-12-16T18:00:00,187.125,102.8147812,88.13577271
12/16/2024,2024-12-16T19:00:00,187.125,105.30867,60.75
12/16/2024,2024-12-16T20:00:00,187.125,107.9882584,86.83480072
12/16/2024,2024-12-16T21:00:00,187.125,103.8516998,91.57012177
12/16/2024,2024-12-16T22:00:00,187.125,107.7239609,90.40908813
12/16/2024,2024-12-16T23:00:00,187.125,111.1486969,92.08965302
12/17/2024,2024-12-17T00:00:00,187.125,105.832489,91.90882111
12/17/2024,2024-12-17T01:00:00,187.125,109.8693619,92.3418045
12/17/2024,2024-12-17T02:00:00,187.125,107.9056549,91.98106384
12/17/2024,2024-12-17T03:00:00,187.125,103.4140472,90.83039856
12/17/2024,2024-12-17T04:00:00,187.125,105.0358658,87.6646347
12/17/2024,2024-12-17T05:00:00,187.125,100.6593704,84.578125
12/17/2024,2024-12-17T06:00:00,187.125,100.9551544,84.62715149
12/17/2024,2024-12-17T07:00:00,187.125,98.39897156,82.98149872
12/17/2024,2024-12-17T08:00:00,187.125,98.34671783,83.16850281
12/17/2024,2024-12-17T09:00:00,187.125,100.8389282,82.32303619
12/17/2024,2024-12-17T10:00:00,187.125,99.61014557,84.49047852
12/17/2024,2024-12-17T11:00:00,187.125,98.40481567,80.18269348
12/17/2024,2024-12-17T12:00:00,187.125,97.34471893,62.3625679
12/17/2024,2024-12-17T13:00:00,187.125,98.78878784,81.51742554
12/17/2024,2024-12-17T14:00:00,187.125,99.66402435,82.97074127
12/17/2024,2024-12-17T15:00:00,187.125,99.01912689,82.92133331
12/17/2024,2024-12-17T16:00:00,187.125,107.0881424,86.23321533
12/17/2024,2024-12-17T17:00:00,187.125,104.7093277,88.23924255
12/17/2024,2024-12-17T18:00:00,187.125,108.0422897,90.5
12/17/2024,2024-12-17T19:00:00,187.125,106.6899719,90.84375
12/17/2024,2024-12-17T20:00:00,187.125,104.1100006,89.6505661
12/17/2024,2024-12-17T21:00:00,187.125,103.932518,86.78313446
12/17/2024,2024-12-17T22:00:00,187.125,101.3485031,86.83911133
12/17/2024,2024-12-17T23:00:00,187.125,101.6010361,69.33620453
12/18/2024,2024-12-18T00:00:00,187.125,102.1691818,84.47930908
12/18/2024,2024-12-18T01:00:00,187.125,102.929985,86.31099701
12/18/2024,2024-12-18T02:00:00,187.125,99.91659546,84.67427063
12/18/2024,2024-12-18T03:00:00,187.125,98.04816437,83.63315582
12/18/2024,2024-12-18T04:00:00,187.125,101.1525269,85.39286041
12/18/2024,2024-12-18T05:00:00,187.125,96.98584747,83.87478638
12/18/2024,2024-12-18T06:00:00,187.125,94.76711273,169.6746216
12/18/2024,2024-12-18T07:00:00,187.125,90.81336975,78.2116394
12/18/2024,2024-12-18T08:00:00,187.125,93.78918457,77.31669617
12/18/2024,2024-12-18T09:00:00,187.125,103.8509979,82.97241974
12/18/2024,2024-12-18T10:00:00,187.125,116.9406204,93.0499115
12/18/2024,2024-12-18T11:00:00,187.125,117.3382874,100.4087296
12/18/2024,2024-12-18T12:00:00,187.125,121.4410553,101.4315491
12/18/2024,2024-12-18T13:00:00,187.125,122.3023682,106.0729141
12/18/2024,2024-12-18T14:00:00,187.125,123.6191254,103.6742096
12/18/2024,2024-12-18T15:00:00,187.125,125.1343384,107.1960754
12/18/2024,2024-12-18T16:00:00,187.125,126.4800034,107.3350525
12/18/2024,2024-12-18T17:00:00,187.125,124.4122696,108.1965027
12/18/2024,2024-12-18T18:00:00,187.125,126.2208481,107.3719482
12/18/2024,2024-12-18T19:00:00,187.125,122.4073257,107.0378799
12/18/2024,2024-12-18T20:00:00,187.125,123.0395508,104.5833359
12/18/2024,2024-12-18T21:00:00,187.125,120.4164886,103.9262085
12/18/2024,2024-12-18T22:00:00,187.125,119.4040146,102.4433975
12/18/2024,2024-12-18T23:00:00,187.125,119.1144943,101.7611694
12/19/2024,2024-12-19T00:00:00,187.125,115.901825,100.5877762
12/19/2024,2024-12-19T01:00:00,187.125,105.573349,92.25
12/19/2024,2024-12-19T02:00:00,187.125,105.1666794,89.61302948
12/19/2024,2024-12-19T03:00:00,187.125,104.2864075,88.25
12/19/2024,2024-12-19T04:00:00,187.125,100.6202469,85.81336212
12/19/2024,2024-12-19T05:00:00,187.125,97.90390778,83.56723785
12/19/2024,2024-12-19T06:00:00,187.125,96.2813797,81.64361572
12/19/2024,2024-12-19T07:00:00,187.125,111.6622391,87.22523499
12/19/2024,2024-12-19T08:00:00,187.125,110.6609344,92.75
12/19/2024,2024-12-19T09:00:00,187.125,116.2551117,95.50860596
12/19/2024,2024-12-19T10:00:00,187.125,124.016098,101.2917557
12/19/2024,2024-12-19T11:00:00,187.125,121.700325,104.1500015
12/19/2024,2024-12-19T12:00:00,187.125,120.6057587,101.6315765
12/19/2024,2024-12-19T13:00:00,187.125,120.748085,99.1180954
12/19/2024,2024-12-19T14:00:00,187.125,119.9517593,101.3214264
12/19/2024,2024-12-19T15:00:00,187.125,116.8572998,102.5416641
12/19/2024,2024-12-19T16:00:00,187.125,115.9555511,84.16410828
12/19/2024,2024-12-19T17:00:00,187.125,113.8619156,83.77192688
12/19/2024,2024-12-19T18:00:00,187.125,110.9664307,92.43042755
12/19/2024,2024-12-19T19:00:00,187.125,107.4806061,91.82499695
12/19/2024,2024-12-19T20:00:00,187.125,105.1944504,90.75852203
12/19/2024,2024-12-19T21:00:00,187.125,102.9763947,88.92142487
12/19/2024,2024-12-19T22:00:00,187.125,113.3090591,87.47943878
12/19/2024,2024-12-19T23:00:00,187.125,111.12603,94.93528748
12/20/2024,2024-12-20T00:00:00,185.9727478,106.3572693,94.62263489
12/20/2024,2024-12-20T01:00:00,184.6732635,103.3168411,90.54007721
12/20/2024,2024-12-20T02:00:00,183.2750854,97.99256134,86.19811249
12/20/2024,2024-12-20T03:00:00,182.5469971,89.30583954,79.44091034
12/20/2024,2024-12-20T04:00:00,182.4786835,80.7829895,83.21527863
12/20/2024,2024-12-20T05:00:00,182.4251099,76.86721039,68.29259491
12/20/2024,2024-12-20T06:00:00,182.4349213,75.78277588,63.09267426
12/20/2024,2024-12-20T07:00:00,182.4265442,78.15917206,66.03485107
12/20/2024,2024-12-20T08:00:00,182.418396,73.97933197,61.42361069
12/20/2024,2024-12-20T09:00:00,182.4415131,77.38017273,63.98571396
12/20/2024,2024-12-20T10:00:00,182.4319916,75.59289551,62.93615723
12/20/2024,2024-12-20T11:00:00,182.4509277,76.50759888,62.4899559
12/20/2024,2024-12-20T12:00:00,182.5089417,84.51264954,64.94999695
12/20/2024,2024-12-20T13:00:00,182.5592957,88.80466461,79.30407715
12/20/2024,2024-12-20T14:00:00,182.5380096,88.3272934,78.44355011
12/20/2024,2024-12-20T15:00:00,182.5424957,86.5569458,76.0192337
12/20/2024,2024-12-20T16:00:00,182.5108032,83.82865143,75.51973724
12/20/2024,2024-12-20T17:00:00,182.5191498,86.26863861,72.90093994
12/20/2024,2024-12-20T18:00:00,184.198761,99.08964539,67.65110016
12/20/2024,2024-12-20T19:00:00,182.897644,89.22994232,79.59091187
12/20/2024,2024-12-20T20:00:00,182.8706055,81.58934021,74.47590637
12/20/2024,2024-12-20T21:00:00,182.9179382,87.4509201,73.12362671
12/20/2024,2024-12-20T22:00:00,182.9021301,85.29090118,74.5
12/20/2024,2024-12-20T23:00:00,182.8394165,77.57400513,67.9935379
12/21/2024,2024-12-21T00:00:00,182.8606262,81.8855896,70.45639801
12/21/2024,2024-12-21T01:00:00,182.9152374,87.48937225,73.73774719
12/21/2024,2024-12-21T02:00:00,182.8334198,79.12511444,72.77143097
12/21/2024,2024-12-21T03:00:00,182.8563385,80.42362213,68.3611145
12/21/2024,2024-12-21T04:00:00,182.737854,71.23444366,65.1607132
12/21/2024,2024-12-21T05:00:00,182.7680054,74.19769287,63.375
12/21/2024,2024-12-21T06:00:00,182.7675934,73.50500488,61.29396439
12/21/2024,2024-12-21T07:00:00,182.7374725,70.6541748,64.29953003
12/21/2024,2024-12-21T08:00:00,184.064743,69.2328949,54.85154724
12/21/2024,2024-12-21T09:00:00,184.0381775,67.65365601,57.14904022
12/21/2024,2024-12-21T10:00:00,183.9967041,66.60479736,53.74446487
12/21/2024,2024-12-21T11:00:00,184.0529938,68.42980957,56.70258713
12/21/2024,2024-12-21T12:00:00,183.6098022,86.30028534,56.75
12/21/2024,2024-12-21T13:00:00,182.7737274,73.24193573,65.57386017
12/21/2024,2024-12-21T14:00:00,182.8311615,80.7263031,61.0812645
12/21/2024,2024-12-21T15:00:00,182.8417664,80.9107666,66.74171448
12/21/2024,2024-12-21T16:00:00,182.8722229,82.27030182,67.25724792
12/21/2024,2024-12-21T17:00:00,182.8490295,77.99849701,68.83885193
12/21/2024,2024-12-21T18:00:00,182.9152374,85.61478424,71.65625
12/21/2024,2024-12-21T19:00:00,182.8931885,85.31411743,68.36029053
12/21/2024,2024-12-21T20:00:00,182.9276123,88.04376221,73.86704254
12/21/2024,2024-12-21T21:00:00,182.8453064,79.25750732,72.44927216
12/21/2024,2024-12-21T22:00:00,182.9069824,88.24433136,72.38596344
12/21/2024,2024-12-21T23:00:00,182.9010315,87.29199982,73.11595154
12/22/2024,2024-12-22T00:00:00,182.844574,79.91777039,71.43029022
12/22/2024,2024-12-22T01:00:00,182.8903198,87.13913727,71.65325928
12/22/2024,2024-12-22T02:00:00,182.80867,75.41427612,68.94097137
12/22/2024,2024-12-22T03:00:00,182.8813629,84.42935944,69.4140625
12/22/2024,2024-12-22T04:00:00,182.8538971,81.35523987,67.51678467
12/22/2024,2024-12-22T05:00:00,182.7414093,72.51947784,63.02345276
12/22/2024,2024-12-22T06:00:00,182.8112793,77.16560364,62.29733276
12/22/2024,2024-12-22T07:00:00,182.8269958,56.04169846,56.57799911
12/22/2024,2024-12-22T08:00:00,184.1230011,69.30219269,55.18448257
12/22/2024,2024-12-22T09:00:00,184.0999756,69.15970612,54.80737686
12/22/2024,2024-12-22T10:00:00,184.0757141,69.1348877,50.7723999
12/22/2024,2024-12-22T11:00:00,184.2024536,71.73814392,54.9352417
12/22/2024,2024-12-22T12:00:00,184.213974,72.32929993,56.21982574
12/22/2024,2024-12-22T13:00:00,184.3747406,75.3716507,60.42370605
12/22/2024,2024-12-22T14:00:00,182.9259033,86.83106232,72.4728241
12/22/2024,2024-12-22T15:00:00,182.8192291,76.78372955,68.59625244
12/22/2024,2024-12-22T16:00:00,182.8930054,85.92295074,69.05891418
12/22/2024,2024-12-22T17:00:00,182.8683167,85.55115509,71
12/22/2024,2024-12-22T18:00:00,182.8953705,85.9896698,70.18922424
12/22/2024,2024-12-22T19:00:00,182.9107971,85.39754486,71.24354553
12/22/2024,2024-12-22T20:00:00,182.821106,79.26106262,69.52710724
12/22/2024,2024-12-22T21:00:00,182.9134216,87.92681122,69.66472626
12/22/2024,2024-12-22T22:00:00,182.9140625,86.23159027,72.05172729
12/22/2024,2024-12-22T23:00:00,182.8827209,84.52050018,72.07327271
12/23/2024,2024-12-23T00:00:00,182.8798981,84.12670135,72.13037872
12/23/2024,2024-12-23T01:00:00,182.8756561,82.34346771,68.66120911
12/23/2024,2024-12-23T02:00:00,182.8581543,83.80800629,70.44322968
12/23/2024,2024-12-23T03:00:00,182.7896881,73.38237,65.33654022
12/23/2024,2024-12-23T04:00:00,182.9009094,87.14627838,70.31669617
12/23/2024,2024-12-23T05:00:00,182.8119965,77.3579483,67.54733276
12/23/2024,2024-12-23T06:00:00,182.9682007,69.62530518,58.50495529
12/23/2024,2024-12-23T07:00:00,183.0422211,71.65071869,58.35526276
12/23/2024,2024-12-23T08:00:00,182.8518677,64.05567169,52.4040451
12/23/2024,2024-12-23T09:00:00,183.0283661,70.68411255,55.71077728
12/23/2024,2024-12-23T10:00:00,183.113739,72.9780426,55.09272385
12/23/2024,2024-12-23T11:00:00,182.6658325,93.92821503,70.56304932
12/23/2024,2024-12-23T12:00:00,182.8748016,81.19252014,66.65103149
12/23/2024,2024-12-23T13:00:00,182.8567352,81.13223267,68.95237732
12/23/2024,2024-12-23T14:00:00,182.877594,82.95441437,67.25
12/23/2024,2024-12-23T15:00:00,182.8939209,86.5606308,75.34243011
12/23/2024,2024-12-23T16:00:00,182.9215851,89.71755981,71.68330383
12/23/2024,2024-12-23T17:00:00,182.8416595,82.35140991,70.95375824
12/23/2024,2024-12-23T18:00:00,182.9141541,86.71077728,69.12392426
12/23/2024,2024-12-23T19:00:00,182.9033356,85.69408417,71.18276215
12/23/2024,2024-12-23T20:00:00,182.9225159,87.63941956,69.58189392
12/23/2024,2024-12-23T21:00:00,182.9193726,89.88001251,70.93889618
12/23/2024,2024-12-23T22:00:00,182.8704529,82.34404755,71.68563843
12/23/2024,2024-12-23T23:00:00,182.9012146,88.03862762,69.5
12/24/2024,2024-12-24T00:00:00,182.9051514,86.48618317,69.8432312
12/24/2024,2024-12-24T01:00:00,182.9083862,86.14027405,69.34896851
12/24/2024,2024-12-24T02:00:00,182.8940887,84.94226837,63.97510147
12/24/2024,2024-12-24T03:00:00,182.78862,76.64743042,65.22493744
12/24/2024,2024-12-24T04:00:00,182.8510437,81.85124207,64.50419617
12/24/2024,2024-12-24T05:00:00,182.8018036,74.60019684,64.17338562
12/24/2024,2024-12-24T06:00:00,182.811203,76.33224487,59.7905159
